Visit Key,Customer Key,Resort Key,Visit Start Date,Visit End Date
18003,5280,1,2023-07-17,2023-07-21
18004,5281,6,2023-03-17,2023-03-17
18005,5281,6,2023-08-19,2023-08-19
18006,5281,6,2023-06-23,2023-06-23
18007,5281,6,2023-07-03,2023-07-03
18008,5281,6,2023-05-25,2023-05-25
18009,5281,6,2023-02-25,2023-02-25
18010,5281,6,2023-01-19,2023-01-19
18011,5282,7,2023-11-12,2023-11-18
18012,5283,6,2023-04-06,2023-04-10
18013,5284,8,2023-09-20,2023-09-25
18014,5285,6,2023-01-07,2023-01-09
18015,5285,6,2023-01-27,2023-01-28
18016,5286,7,2023-12-03,2023-12-05
18017,5286,8,2023-02-06,2023-02-08
18018,5287,7,2023-04-01,2023-04-04
18019,5288,7,2023-02-23,2023-02-24
18020,5288,6,2023-11-05,2023-11-07
18021,5289,1,2023-08-05,2023-08-09
18022,5290,2,2023-03-08,2023-03-09
18023,5290,6,2023-04-19,2023-04-20
18024,5291,2,2023-12-04,2023-12-09
18025,5292,2,2023-08-20,2023-08-22
18026,5292,7,2023-03-15,2023-03-17
18027,5293,8,2023-08-13,2023-08-13
18028,5293,8,2023-08-18,2023-08-18
18029,5293,8,2023-03-08,2023-03-08
18030,5293,8,2023-07-01,2023-07-01
18031,5293,8,2023-11-18,2023-11-18
18032,5293,8,2023-12-10,2023-12-10
18033,5293,8,2023-03-05,2023-03-05
18034,5293,8,2023-10-25,2023-10-25
18035,5293,8,2023-07-26,2023-07-26
18036,5293,8,2023-07-11,2023-07-11
18037,5293,8,2023-02-10,2023-02-10
18038,5293,8,2023-05-22,2023-05-22
18039,5293,8,2023-05-26,2023-05-26
18040,5294,7,2023-07-05,2023-07-07
18041,5294,7,2023-01-13,2023-01-15
18042,5294,7,2023-09-03,2023-09-05
18043,5295,1,2023-11-22,2023-11-22
18044,5295,1,2023-09-21,2023-09-21
18045,5295,1,2023-05-26,2023-05-26
18046,5295,1,2023-10-20,2023-10-20
18047,5295,1,2023-11-04,2023-11-04
18048,5295,1,2023-10-17,2023-10-17
18049,5295,1,2023-12-15,2023-12-15
18050,5295,1,2023-03-02,2023-03-02
18051,5295,1,2023-03-27,2023-03-27
18052,5296,8,2023-01-25,2023-01-28
18053,5297,3,2023-04-21,2023-04-24
18054,5298,7,2023-05-03,2023-05-07
18055,5299,2,2023-12-21,2023-12-24
18056,5300,1,2023-04-07,2023-04-13
18057,5301,5,2023-01-15,2023-01-18
18058,5302,8,2023-03-15,2023-03-17
18059,5302,8,2023-02-27,2023-02-28
18060,5302,8,2023-10-06,2023-10-08
18061,5303,1,2023-09-09,2023-09-12
18062,5304,2,2023-07-03,2023-07-08
18063,5305,4,2023-11-14,2023-11-20
18064,5306,1,2023-05-27,2023-05-27
18065,5306,1,2023-01-17,2023-01-17
18066,5306,1,2023-12-17,2023-12-17
18067,5306,1,2023-06-28,2023-06-28
18068,5306,1,2023-02-21,2023-02-21
18069,5306,1,2023-11-14,2023-11-14
18070,5306,1,2023-04-05,2023-04-05
18071,5307,1,2023-04-16,2023-04-20
18072,5308,3,2023-08-14,2023-08-16
18073,5308,1,2023-03-06,2023-03-08
18074,5309,2,2023-04-17,2023-04-19
18075,5309,8,2023-06-03,2023-06-05
18076,5309,7,2023-07-08,2023-07-09
18077,5310,5,2023-05-23,2023-05-25
18078,5310,5,2023-07-14,2023-07-15
18079,5310,5,2023-09-09,2023-09-10
18080,5311,7,2023-04-06,2023-04-12
18081,5312,2,2023-01-06,2023-01-09
18082,5313,7,2023-09-03,2023-09-05
18083,5313,5,2023-02-27,2023-03-01
18084,5314,2,2023-07-02,2023-07-05
18085,5315,3,2023-12-12,2023-12-16
18086,5316,7,2023-09-06,2023-09-10
18087,5317,6,2023-10-01,2023-10-01
18088,5317,6,2023-02-26,2023-02-26
18089,5317,6,2023-05-02,2023-05-02
18090,5317,6,2023-09-04,2023-09-04
18091,5317,6,2023-03-23,2023-03-23
18092,5317,6,2023-04-11,2023-04-11
18093,5317,6,2023-07-08,2023-07-08
18094,5317,6,2023-02-13,2023-02-13
18095,5317,6,2023-08-27,2023-08-27
18096,5317,6,2023-07-13,2023-07-13
18097,5317,6,2023-01-05,2023-01-05
18098,5317,6,2023-08-04,2023-08-04
18099,5317,6,2023-07-18,2023-07-18
18100,5318,5,2023-08-03,2023-08-05
18101,5318,6,2023-09-03,2023-09-05
18102,5319,2,2023-08-24,2023-08-25
18103,5319,2,2023-01-12,2023-01-14
18104,5320,5,2023-01-21,2023-01-22
18105,5320,5,2023-09-01,2023-09-03
18106,5321,8,2023-09-06,2023-09-06
18107,5321,8,2023-02-07,2023-02-07
18108,5321,8,2023-02-23,2023-02-23
18109,5321,8,2023-02-23,2023-02-23
18110,5321,8,2023-05-27,2023-05-27
18111,5321,8,2023-09-06,2023-09-06
18112,5321,8,2023-05-21,2023-05-21
18113,5322,3,2023-05-10,2023-05-12
18114,5322,3,2023-07-19,2023-07-20
18115,5323,3,2023-04-10,2023-04-12
18116,5323,3,2023-10-27,2023-10-28
18117,5323,3,2023-01-25,2023-01-27
18118,5324,5,2023-02-19,2023-02-19
18119,5324,5,2023-08-14,2023-08-14
18120,5324,5,2023-09-24,2023-09-24
18121,5324,5,2023-12-20,2023-12-20
18122,5324,5,2023-04-08,2023-04-08
18123,5325,6,2023-10-12,2023-10-14
18124,5325,6,2023-02-22,2023-02-23
18125,5325,6,2023-02-07,2023-02-08
18126,5326,7,2023-08-25,2023-08-28
18127,5327,2,2023-08-01,2023-08-07
18128,5328,6,2023-05-28,2023-05-29
18129,5328,6,2023-07-10,2023-07-12
18130,5328,6,2023-12-18,2023-12-20
18131,5329,8,2023-03-26,2023-03-26
18132,5329,8,2023-11-01,2023-11-01
18133,5329,8,2023-10-17,2023-10-17
18134,5329,8,2023-08-05,2023-08-05
18135,5329,8,2023-09-10,2023-09-10
18136,5329,8,2023-09-27,2023-09-27
18137,5329,8,2023-02-17,2023-02-17
18138,5329,8,2023-02-18,2023-02-18
18139,5329,8,2023-07-19,2023-07-19
18140,5329,8,2023-07-20,2023-07-20
18141,5329,8,2023-03-08,2023-03-08
18142,5329,8,2023-05-09,2023-05-09
18143,5329,8,2023-05-02,2023-05-02
18144,5329,8,2023-06-12,2023-06-12
18145,5329,8,2023-08-05,2023-08-05
18146,5330,3,2023-04-25,2023-04-27
18147,5330,3,2023-10-14,2023-10-16
18148,5330,3,2023-04-21,2023-04-22
18149,5331,2,2023-11-09,2023-11-10
18150,5331,2,2023-10-22,2023-10-23
18151,5331,2,2023-05-04,2023-05-05
18152,5332,1,2023-07-14,2023-07-15
18153,5332,4,2023-09-13,2023-09-14
18154,5332,6,2023-04-27,2023-04-28
18155,5333,5,2023-05-24,2023-05-25
18156,5333,7,2023-12-25,2023-12-26
18157,5333,5,2023-11-02,2023-11-04
18158,5334,1,2023-07-11,2023-07-13
18159,5334,8,2023-07-12,2023-07-13
18160,5334,2,2023-07-28,2023-07-30
18161,5335,1,2023-07-11,2023-07-16
18162,5336,1,2023-07-14,2023-07-14
18163,5336,1,2023-08-04,2023-08-04
18164,5336,1,2023-06-15,2023-06-15
18165,5336,1,2023-02-03,2023-02-03
18166,5336,1,2023-02-05,2023-02-05
18167,5336,1,2023-01-16,2023-01-16
18168,5336,1,2023-01-04,2023-01-04
18169,5336,1,2023-09-23,2023-09-23
18170,5336,1,2023-11-01,2023-11-01
18171,5336,1,2023-12-11,2023-12-11
18172,5336,1,2023-11-17,2023-11-17
18173,5337,5,2023-10-26,2023-10-28
18174,5337,5,2023-03-26,2023-03-28
18175,5338,3,2023-08-14,2023-08-15
18176,5338,3,2023-02-12,2023-02-14
18177,5338,3,2023-01-23,2023-01-25
18178,5339,3,2023-10-26,2023-10-30
18179,5340,8,2023-09-14,2023-09-19
18180,5341,7,2023-03-06,2023-03-08
18181,5341,2,2023-10-20,2023-10-21
18182,5342,1,2023-04-08,2023-04-10
18183,5342,6,2023-10-18,2023-10-19
18184,5342,1,2023-10-27,2023-10-28
18185,5343,3,2023-01-08,2023-01-09
18186,5343,3,2023-08-27,2023-08-28
18187,5344,7,2023-05-27,2023-06-02
18188,5345,6,2023-06-14,2023-06-15
18189,5345,6,2023-06-24,2023-06-26
18190,5346,5,2023-03-27,2023-03-27
18191,5346,5,2023-06-15,2023-06-15
18192,5346,5,2023-09-16,2023-09-16
18193,5346,5,2023-01-22,2023-01-22
18194,5346,5,2023-12-27,2023-12-27
18195,5347,4,2023-10-02,2023-10-05
18196,5348,8,2023-04-13,2023-04-15
18197,5348,8,2023-10-28,2023-10-29
18198,5349,4,2023-09-07,2023-09-08
18199,5349,3,2023-07-05,2023-07-06
18200,5350,4,2023-02-15,2023-02-17
18201,5350,4,2023-12-15,2023-12-16
18202,5350,8,2023-06-06,2023-06-08
18203,5351,3,2023-10-15,2023-10-17
18204,5351,3,2023-09-18,2023-09-19
18205,5351,5,2023-12-03,2023-12-05
18206,5352,1,2023-03-26,2023-03-27
18207,5352,1,2023-08-25,2023-08-26
18208,5352,1,2023-08-02,2023-08-04
18209,5353,4,2023-01-26,2023-01-26
18210,5353,4,2023-09-26,2023-09-26
18211,5353,4,2023-08-11,2023-08-11
18212,5353,4,2023-06-02,2023-06-02
18213,5353,4,2023-06-14,2023-06-14
18214,5353,4,2023-03-09,2023-03-09
18215,5353,4,2023-05-27,2023-05-27
18216,5353,4,2023-09-03,2023-09-03
18217,5353,4,2023-09-24,2023-09-24
18218,5353,4,2023-12-28,2023-12-28
18219,5354,6,2023-10-23,2023-10-29
18220,5355,1,2023-01-15,2023-01-16
18221,5355,5,2023-05-27,2023-05-28
18222,5355,5,2023-12-03,2023-12-04
18223,5356,1,2023-02-08,2023-02-13
18224,5357,5,2023-04-18,2023-04-23
18225,5358,1,2023-02-10,2023-02-14
18226,5359,7,2023-03-10,2023-03-13
18227,5360,6,2023-09-14,2023-09-14
18228,5360,6,2023-11-24,2023-11-24
18229,5360,6,2023-04-26,2023-04-26
18230,5360,6,2023-06-27,2023-06-27
18231,5360,6,2023-08-25,2023-08-25
18232,5360,6,2023-03-07,2023-03-07
18233,5360,6,2023-07-22,2023-07-22
18234,5360,6,2023-03-16,2023-03-16
18235,5360,6,2023-04-08,2023-04-08
18236,5360,6,2023-01-17,2023-01-17
18237,5360,6,2023-11-19,2023-11-19
18238,5360,6,2023-01-08,2023-01-08
18239,5361,4,2023-06-25,2023-06-25
18240,5361,4,2023-05-10,2023-05-10
18241,5361,4,2023-07-21,2023-07-21
18242,5361,4,2023-09-10,2023-09-10
18243,5361,4,2023-04-25,2023-04-25
18244,5361,4,2023-03-27,2023-03-27
18245,5361,4,2023-02-24,2023-02-24
18246,5361,4,2023-01-28,2023-01-28
18247,5361,4,2023-10-11,2023-10-11
18248,5362,7,2023-09-14,2023-09-19
18249,5363,6,2023-08-19,2023-08-21
18250,5363,1,2023-01-19,2023-01-21
18251,5364,4,2023-02-15,2023-02-17
18252,5364,4,2023-01-20,2023-01-22
18253,5365,4,2023-06-04,2023-06-04
18254,5365,4,2023-02-25,2023-02-25
18255,5365,4,2023-01-07,2023-01-07
18256,5365,4,2023-12-27,2023-12-27
18257,5365,4,2023-06-13,2023-06-13
18258,5365,4,2023-12-06,2023-12-06
18259,5365,4,2023-06-16,2023-06-16
18260,5365,4,2023-12-13,2023-12-13
18261,5365,4,2023-03-03,2023-03-03
18262,5365,4,2023-01-24,2023-01-24
18263,5365,4,2023-11-20,2023-11-20
18264,5365,4,2023-01-05,2023-01-05
18265,5365,4,2023-09-01,2023-09-01
18266,5365,4,2023-06-15,2023-06-15
18267,5366,7,2023-07-28,2023-07-30
18268,5366,3,2023-07-22,2023-07-23
18269,5366,1,2023-04-02,2023-04-03
18270,5367,3,2023-08-12,2023-08-17
18271,5368,6,2023-08-11,2023-08-12
18272,5368,6,2023-09-19,2023-09-20
18273,5368,6,2023-03-27,2023-03-28
18274,5369,6,2023-01-04,2023-01-05
18275,5369,6,2023-12-08,2023-12-10
18276,5370,6,2023-11-27,2023-11-29
18277,5370,6,2023-04-05,2023-04-06
18278,5370,6,2023-12-09,2023-12-11
18279,5371,7,2023-10-07,2023-10-07
18280,5371,7,2023-03-08,2023-03-08
18281,5371,7,2023-11-15,2023-11-15
18282,5371,7,2023-08-12,2023-08-12
18283,5371,7,2023-07-16,2023-07-16
18284,5371,7,2023-08-20,2023-08-20
18285,5371,7,2023-05-13,2023-05-13
18286,5371,7,2023-07-28,2023-07-28
18287,5371,7,2023-09-11,2023-09-11
18288,5371,7,2023-04-27,2023-04-27
18289,5371,7,2023-03-09,2023-03-09
18290,5371,7,2023-02-25,2023-02-25
18291,5371,7,2023-05-17,2023-05-17
18292,5372,3,2023-03-14,2023-03-14
18293,5372,3,2023-11-18,2023-11-18
18294,5372,3,2023-10-17,2023-10-17
18295,5372,3,2023-09-24,2023-09-24
18296,5372,3,2023-01-16,2023-01-16
18297,5372,3,2023-08-12,2023-08-12
18298,5372,3,2023-08-28,2023-08-28
18299,5372,3,2023-11-10,2023-11-10
18300,5372,3,2023-07-26,2023-07-26
18301,5373,2,2023-05-12,2023-05-14
18302,5373,2,2023-02-25,2023-02-27
18303,5373,2,2023-12-19,2023-12-21
18304,5374,7,2023-04-09,2023-04-11
18305,5374,7,2023-07-18,2023-07-19
18306,5375,1,2023-03-28,2023-03-28
18307,5375,1,2023-11-20,2023-11-20
18308,5375,1,2023-11-18,2023-11-18
18309,5375,1,2023-06-03,2023-06-03
18310,5375,1,2023-07-12,2023-07-12
18311,5375,1,2023-03-06,2023-03-06
18312,5375,1,2023-11-17,2023-11-17
18313,5375,1,2023-08-07,2023-08-07
18314,5375,1,2023-06-04,2023-06-04
18315,5375,1,2023-02-18,2023-02-18
18316,5375,1,2023-08-16,2023-08-16
18317,5375,1,2023-09-13,2023-09-13
18318,5375,1,2023-04-09,2023-04-09
18319,5375,1,2023-11-03,2023-11-03
18320,5375,1,2023-05-10,2023-05-10
18321,5376,2,2023-08-10,2023-08-16
18322,5377,4,2023-10-15,2023-10-21
18323,5378,1,2023-04-03,2023-04-06
18324,5379,3,2023-09-15,2023-09-15
18325,5379,3,2023-03-16,2023-03-16
18326,5379,3,2023-08-28,2023-08-28
18327,5379,3,2023-10-14,2023-10-14
18328,5379,3,2023-01-28,2023-01-28
18329,5379,3,2023-07-22,2023-07-22
18330,5379,3,2023-09-17,2023-09-17
18331,5379,3,2023-09-22,2023-09-22
18332,5379,3,2023-07-15,2023-07-15
18333,5379,3,2023-11-23,2023-11-23
18334,5379,3,2023-05-24,2023-05-24
18335,5379,3,2023-03-01,2023-03-01
18336,5379,3,2023-06-22,2023-06-22
18337,5380,6,2023-05-13,2023-05-15
18338,5380,6,2023-03-05,2023-03-07
18339,5381,5,2023-05-25,2023-05-28
18340,5382,8,2023-06-03,2023-06-03
18341,5382,8,2023-09-24,2023-09-24
18342,5382,8,2023-07-28,2023-07-28
18343,5382,8,2023-06-25,2023-06-25
18344,5382,8,2023-02-12,2023-02-12
18345,5382,8,2023-04-03,2023-04-03
18346,5382,8,2023-03-03,2023-03-03
18347,5382,8,2023-05-03,2023-05-03
18348,5382,8,2023-11-28,2023-11-28
18349,5382,8,2023-04-23,2023-04-23
18350,5382,8,2023-09-05,2023-09-05
18351,5383,1,2023-02-21,2023-02-22
18352,5383,1,2023-05-14,2023-05-16
18353,5383,1,2023-07-26,2023-07-28
18354,5384,5,2023-02-16,2023-02-16
18355,5384,5,2023-01-26,2023-01-26
18356,5384,5,2023-12-12,2023-12-12
18357,5384,5,2023-10-08,2023-10-08
18358,5384,5,2023-10-14,2023-10-14
18359,5385,3,2023-12-11,2023-12-17
18360,5386,3,2023-12-05,2023-12-06
18361,5386,3,2023-05-13,2023-05-14
18362,5386,3,2023-06-11,2023-06-13
18363,5387,8,2023-04-11,2023-04-13
18364,5387,8,2023-02-13,2023-02-15
18365,5388,2,2023-08-23,2023-08-24
18366,5388,7,2023-02-03,2023-02-04
18367,5389,6,2023-02-24,2023-02-25
18368,5389,6,2023-05-20,2023-05-21
18369,5390,8,2023-01-02,2023-01-02
18370,5390,8,2023-12-25,2023-12-25
18371,5390,8,2023-09-09,2023-09-09
18372,5390,8,2023-08-22,2023-08-22
18373,5390,8,2023-06-27,2023-06-27
18374,5390,8,2023-06-12,2023-06-12
18375,5390,8,2023-08-22,2023-08-22
18376,5390,8,2023-08-08,2023-08-08
18377,5390,8,2023-05-22,2023-05-22
18378,5390,8,2023-11-07,2023-11-07
18379,5390,8,2023-03-18,2023-03-18
18380,5390,8,2023-03-08,2023-03-08
18381,5390,8,2023-10-03,2023-10-03
18382,5391,5,2023-11-23,2023-11-27
18383,5392,5,2023-09-26,2023-09-26
18384,5392,5,2023-11-08,2023-11-08
18385,5392,5,2023-07-13,2023-07-13
18386,5392,5,2023-10-26,2023-10-26
18387,5392,5,2023-12-09,2023-12-09
18388,5392,5,2023-10-17,2023-10-17
18389,5393,8,2023-09-21,2023-09-25
18390,5394,3,2023-07-20,2023-07-23
18391,5395,1,2023-10-26,2023-11-01
18392,5396,5,2023-06-14,2023-06-20
18393,5397,6,2023-11-07,2023-11-11
18394,5398,5,2023-01-21,2023-01-21
18395,5398,5,2023-03-09,2023-03-09
18396,5398,5,2023-05-13,2023-05-13
18397,5398,5,2023-10-17,2023-10-17
18398,5398,5,2023-05-12,2023-05-12
18399,5398,5,2023-10-18,2023-10-18
18400,5398,5,2023-10-24,2023-10-24
18401,5398,5,2023-01-20,2023-01-20
18402,5398,5,2023-01-13,2023-01-13
18403,5398,5,2023-07-27,2023-07-27
18404,5398,5,2023-01-19,2023-01-19
18405,5398,5,2023-05-15,2023-05-15
18406,5399,5,2023-07-10,2023-07-11
18407,5399,5,2023-07-24,2023-07-26
18408,5400,8,2023-05-13,2023-05-15
18409,5400,8,2023-04-03,2023-04-04
18410,5400,8,2023-03-24,2023-03-26
18411,5401,6,2023-10-08,2023-10-09
18412,5401,6,2023-11-19,2023-11-20
18413,5401,6,2023-01-19,2023-01-20
18414,5402,8,2023-03-05,2023-03-08
18415,5403,2,2023-02-11,2023-02-14
18416,5404,6,2023-07-17,2023-07-18
18417,5404,6,2023-05-02,2023-05-04
18418,5405,2,2023-09-28,2023-09-30
18419,5405,2,2023-08-16,2023-08-17
18420,5405,1,2023-08-12,2023-08-14
18421,5406,5,2023-03-24,2023-03-25
18422,5406,5,2023-07-01,2023-07-02
18423,5407,3,2023-05-08,2023-05-09
18424,5407,3,2023-03-14,2023-03-16
18425,5407,3,2023-08-09,2023-08-11
18426,5408,2,2023-01-27,2023-01-29
18427,5408,2,2023-04-05,2023-04-07
18428,5408,2,2023-04-08,2023-04-09
18429,5409,8,2023-06-18,2023-06-20
18430,5409,4,2023-06-18,2023-06-19
18431,5409,1,2023-03-03,2023-03-05
18432,5410,7,2023-07-24,2023-07-24
18433,5410,7,2023-05-25,2023-05-25
18434,5410,7,2023-06-20,2023-06-20
18435,5410,7,2023-10-14,2023-10-14
18436,5410,7,2023-09-05,2023-09-05
18437,5410,7,2023-03-09,2023-03-09
18438,5410,7,2023-04-03,2023-04-03
18439,5410,7,2023-03-22,2023-03-22
18440,5410,7,2023-11-03,2023-11-03
18441,5410,7,2023-03-12,2023-03-12
18442,5410,7,2023-06-17,2023-06-17
18443,5410,7,2023-09-20,2023-09-20
18444,5410,7,2023-09-07,2023-09-07
18445,5410,7,2023-12-20,2023-12-20
18446,5411,6,2023-01-16,2023-01-20
18447,5412,8,2023-06-15,2023-06-17
18448,5412,8,2023-01-22,2023-01-23
18449,5413,2,2023-10-23,2023-10-25
18450,5413,2,2023-11-24,2023-11-25
18451,5413,2,2023-12-21,2023-12-23
18452,5414,1,2023-03-27,2023-03-27
18453,5414,1,2023-05-09,2023-05-09
18454,5414,1,2023-12-27,2023-12-27
18455,5414,1,2023-06-10,2023-06-10
18456,5414,1,2023-12-27,2023-12-27
18457,5414,1,2023-08-11,2023-08-11
18458,5414,1,2023-11-20,2023-11-20
18459,5414,1,2023-08-03,2023-08-03
18460,5414,1,2023-02-08,2023-02-08
18461,5414,1,2023-02-12,2023-02-12
18462,5414,1,2023-12-14,2023-12-14
18463,5414,1,2023-09-27,2023-09-27
18464,5414,1,2023-08-07,2023-08-07
18465,5414,1,2023-02-22,2023-02-22
18466,5414,1,2023-01-05,2023-01-05
18467,5415,7,2023-05-11,2023-05-16
18468,5416,3,2023-06-17,2023-06-18
18469,5416,3,2023-04-23,2023-04-25
18470,5416,3,2023-02-26,2023-02-28
18471,5417,1,2023-04-28,2023-05-01
18472,5418,8,2023-11-06,2023-11-08
18473,5418,8,2023-12-26,2023-12-28
18474,5418,8,2023-08-12,2023-08-13
18475,5419,8,2023-11-03,2023-11-06
18476,5420,1,2023-03-04,2023-03-08
18477,5421,4,2023-08-27,2023-08-28
18478,5421,4,2023-03-28,2023-03-29
18479,5422,5,2023-07-14,2023-07-17
18480,5423,4,2023-08-02,2023-08-07
18481,5424,3,2023-06-19,2023-06-25
18482,5425,2,2023-10-27,2023-10-30
18483,5426,7,2023-11-21,2023-11-21
18484,5426,7,2023-05-08,2023-05-08
18485,5426,7,2023-12-22,2023-12-22
18486,5426,7,2023-12-08,2023-12-08
18487,5426,7,2023-06-14,2023-06-14
18488,5426,7,2023-03-07,2023-03-07
18489,5426,7,2023-10-11,2023-10-11
18490,5426,7,2023-01-06,2023-01-06
18491,5426,7,2023-02-03,2023-02-03
18492,5426,7,2023-02-17,2023-02-17
18493,5426,7,2023-08-01,2023-08-01
18494,5427,5,2023-03-06,2023-03-07
18495,5427,5,2023-03-02,2023-03-03
18496,5428,8,2023-04-05,2023-04-05
18497,5428,8,2023-12-06,2023-12-06
18498,5428,8,2023-01-18,2023-01-18
18499,5428,8,2023-10-08,2023-10-08
18500,5428,8,2023-10-23,2023-10-23
18501,5428,8,2023-06-13,2023-06-13
18502,5428,8,2023-01-17,2023-01-17
18503,5428,8,2023-10-17,2023-10-17
18504,5428,8,2023-01-10,2023-01-10
18505,5428,8,2023-07-13,2023-07-13
18506,5429,1,2023-08-28,2023-08-30
18507,5429,1,2023-09-06,2023-09-07
18508,5430,3,2023-08-27,2023-08-27
18509,5430,3,2023-06-19,2023-06-19
18510,5430,3,2023-10-24,2023-10-24
18511,5430,3,2023-02-25,2023-02-25
18512,5430,3,2023-02-16,2023-02-16
18513,5430,3,2023-04-19,2023-04-19
18514,5430,3,2023-01-26,2023-01-26
18515,5430,3,2023-07-14,2023-07-14
18516,5430,3,2023-06-02,2023-06-02
18517,5431,2,2023-07-01,2023-07-03
18518,5431,8,2023-04-27,2023-04-29
18519,5431,2,2023-06-02,2023-06-04
18520,5432,1,2023-04-05,2023-04-07
18521,5432,1,2023-12-15,2023-12-17
18522,5433,3,2023-07-20,2023-07-22
18523,5433,1,2023-05-25,2023-05-26
18524,5434,6,2023-07-15,2023-07-17
18525,5434,6,2023-07-25,2023-07-27
18526,5434,6,2023-11-22,2023-11-24
18527,5435,5,2023-09-10,2023-09-12
18528,5435,5,2023-01-01,2023-01-02
18529,5435,5,2023-01-27,2023-01-29
18530,5436,2,2023-04-25,2023-04-28
18531,5437,3,2023-08-17,2023-08-23
18532,5438,2,2023-03-05,2023-03-07
18533,5438,7,2023-06-28,2023-06-29
18534,5438,2,2023-12-22,2023-12-23
18535,5439,1,2023-03-21,2023-03-22
18536,5439,1,2023-12-05,2023-12-07
18537,5440,5,2023-06-02,2023-06-06
18538,5441,5,2023-02-16,2023-02-19
18539,5442,3,2023-07-27,2023-07-29
18540,5442,3,2023-07-03,2023-07-05
18541,5442,3,2023-01-23,2023-01-25
18542,5443,6,2023-01-02,2023-01-02
18543,5443,6,2023-01-12,2023-01-12
18544,5443,6,2023-10-03,2023-10-03
18545,5443,6,2023-02-17,2023-02-17
18546,5443,6,2023-07-06,2023-07-06
18547,5443,6,2023-11-24,2023-11-24
18548,5443,6,2023-05-16,2023-05-16
18549,5443,6,2023-10-25,2023-10-25
18550,5443,6,2023-04-20,2023-04-20
18551,5443,6,2023-04-21,2023-04-21
18552,5443,6,2023-04-10,2023-04-10
18553,5443,6,2023-09-22,2023-09-22
18554,5443,6,2023-10-03,2023-10-03
18555,5443,6,2023-05-02,2023-05-02
18556,5443,6,2023-03-13,2023-03-13
18557,5444,4,2023-02-11,2023-02-17
18558,5445,2,2023-11-17,2023-11-22
18559,5446,7,2023-11-01,2023-11-01
18560,5446,7,2023-09-16,2023-09-16
18561,5446,7,2023-06-16,2023-06-16
18562,5446,7,2023-06-15,2023-06-15
18563,5446,7,2023-06-04,2023-06-04
18564,5447,5,2023-08-02,2023-08-03
18565,5447,8,2023-11-24,2023-11-25
18566,5448,8,2023-07-18,2023-07-23
18567,5449,2,2023-06-01,2023-06-01
18568,5449,2,2023-02-22,2023-02-22
18569,5449,2,2023-04-21,2023-04-21
18570,5449,2,2023-09-03,2023-09-03
18571,5449,2,2023-04-17,2023-04-17
18572,5449,2,2023-06-23,2023-06-23
18573,5449,2,2023-11-10,2023-11-10
18574,5449,2,2023-02-18,2023-02-18
18575,5449,2,2023-05-06,2023-05-06
18576,5449,2,2023-10-08,2023-10-08
18577,5449,2,2023-03-13,2023-03-13
18578,5449,2,2023-12-09,2023-12-09
18579,5449,2,2023-06-15,2023-06-15
18580,5449,2,2023-01-03,2023-01-03
18581,5449,2,2023-08-28,2023-08-28
18582,5450,1,2023-01-12,2023-01-13
18583,5450,4,2023-05-26,2023-05-27
18584,5450,2,2023-12-27,2023-12-29
18585,5451,4,2023-02-21,2023-02-22
18586,5451,4,2023-01-18,2023-01-19
18587,5451,4,2023-03-13,2023-03-15
18588,5452,8,2023-11-21,2023-11-21
18589,5452,8,2023-08-15,2023-08-15
18590,5452,8,2023-06-14,2023-06-14
18591,5452,8,2023-12-20,2023-12-20
18592,5452,8,2023-10-23,2023-10-23
18593,5452,8,2023-10-24,2023-10-24
18594,5452,8,2023-01-14,2023-01-14
18595,5453,5,2023-05-04,2023-05-04
18596,5453,5,2023-09-14,2023-09-14
18597,5453,5,2023-10-27,2023-10-27
18598,5453,5,2023-07-01,2023-07-01
18599,5453,5,2023-10-12,2023-10-12
18600,5454,2,2023-02-03,2023-02-09
18601,5455,6,2023-03-28,2023-04-01
18602,5456,8,2023-06-17,2023-06-20
18603,5457,7,2023-06-18,2023-06-24
18604,5458,2,2023-08-11,2023-08-15
18605,5459,7,2023-04-04,2023-04-08
18606,5460,2,2023-10-28,2023-10-28
18607,5460,2,2023-03-17,2023-03-17
18608,5460,2,2023-11-19,2023-11-19
18609,5460,2,2023-07-19,2023-07-19
18610,5460,2,2023-02-17,2023-02-17
18611,5460,2,2023-11-13,2023-11-13
18612,5460,2,2023-02-22,2023-02-22
18613,5460,2,2023-08-11,2023-08-11
18614,5460,2,2023-11-13,2023-11-13
18615,5461,3,2023-07-07,2023-07-07
18616,5461,3,2023-05-11,2023-05-11
18617,5461,3,2023-11-09,2023-11-09
18618,5461,3,2023-10-13,2023-10-13
